File;Method Name;Mutant Density
ansible/utils/_junit_xml;TestSuite.get_xml_element;3
ansible/utils/_junit_xml;tag;7
ansible/utils/_junit_xml;is_failure;1
ansible/utils/_junit_xml;is_error;1
ansible/utils/_junit_xml;is_skipped;1
ansible/utils/_junit_xml;disabled;2
ansible/utils/_junit_xml;errors;2
ansible/utils/_junit_xml;failures;2
ansible/utils/_junit_xml;skipped;1
ansible/utils/_junit_xml;tests;2
ansible/utils/_junit_xml;time;2
ansible/utils/collection_loader/_collection_config;_EventSource.__iadd__;2
ansible/utils/collection_loader/_collection_config;_AnsibleCollectionConfig._require_finder;2
ansible/utils/collection_loader/_collection_config;_EventSource.fire;3
ansible/utils/collection_loader/_collection_config;_AnsibleCollectionConfig.collection_finder;1
ansible/utils/collection_loader/_collection_config;_AnsibleCollectionConfig.on_collection_load;1
ansible/utils/collection_loader/_collection_config;collection_finder;2
ansible/utils/collection_loader/_collection_config;collection_paths;1
ansible/utils/collection_loader/_collection_config;default_collection;2
ansible/utils/collection_loader/_collection_config;on_collection_load;2
ansible/utils/collection_loader/_collection_config;playbook_paths;2
ansible/utils/collection_loader/_collection_config;_EventSource.__isub__;1
ansible/utils/collection_loader/_collection_config;__init__;2
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionFinder._get_loader;21
ansible/utils/collection_loader/_collection_finder;_AnsibleInternalRedirectLoader.__init__;7
ansible/utils/collection_loader/_collection_finder;_AnsibleNSTraversable.__repr__;1
ansible/utils/collection_loader/_collection_finder;_AnsibleTraversableResources._ensure_package;4
ansible/utils/collection_loader/_collection_finder;_AnsibleTraversableResources.files;10
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionFinder._n_collection_paths;3
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionPkgLoaderBase._module_file_from_path;6
ansible/utils/collection_loader/_collection_finder;AnsibleCollectionRef.from_fqcr;11
ansible/utils/collection_loader/_collection_finder;AnsibleCollectionRef.__init__;16
ansible/utils/collection_loader/_collection_finder;_AnsibleTraversableResources._is_ansible_ns_package;5
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionFinder.__init__;8
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionFinder._ansible_collection_path_hook;7
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionFinder.set_playbook_paths;4
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionFinder._reload_hack;2
ansible/utils/collection_loader/_collection_finder;_AnsiblePathHookFinder._get_finder;7
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionPkgLoaderBase._new_or_existing_module;6
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionPkgLoaderBase.get_source;5
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionPkgLoaderBase.get_data;8
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionPkgLoaderBase.get_filename;7
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionPkgLoaderBase.get_code;4
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionNSPkgLoader._validate_final;4
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionPkgLoader._validate_final;6
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionPkgLoader._load_module;9
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionLoader._get_subpackage_search_paths;11
ansible/utils/collection_loader/_collection_finder;_AnsibleInternalRedirectLoader.exec_module;2
ansible/utils/collection_loader/_collection_finder;_AnsibleInternalRedirectLoader.load_module;2
ansible/utils/collection_loader/_collection_finder;AnsibleCollectionRef.legacy_plugin_dir_to_plugin_type;4
ansible/utils/collection_loader/_collection_finder;AnsibleCollectionRef.is_valid_fqcr;2
ansible/utils/collection_loader/_collection_finder;AnsibleCollectionRef.is_valid_collection_name;4
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionFinder._remove;4
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionFinder.find_spec;3
ansible/utils/collection_loader/_collection_finder;_AnsiblePathHookFinder.__init__;1
ansible/utils/collection_loader/_collection_finder;_AnsiblePathHookFinder._get_filefinder_path_hook;4
ansible/utils/collection_loader/_collection_finder;_AnsiblePathHookFinder.find_module;3
ansible/utils/collection_loader/_collection_finder;_AnsiblePathHookFinder.find_spec;3
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionPkgLoaderBase._validate_args;2
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionPkgLoaderBase.exec_module;2
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionPkgLoaderBase.create_module;1
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionPkgLoaderBase.load_module;3
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionPkgLoaderBase.is_package;2
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionRootPkgLoader._validate_args;2
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionNSPkgLoader._validate_args;2
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionPkgLoader._validate_args;2
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionLoader._validate_args;3
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionLoader._get_candidate_paths;6
ansible/utils/collection_loader/_collection_finder;_remove;1
ansible/utils/collection_loader/_collection_finder;_n_collection_paths;1
ansible/utils/collection_loader/_collection_finder;_new_or_existing_module;1
ansible/utils/collection_loader/_collection_finder;_module_file_from_path;1
ansible/utils/collection_loader/_collection_finder;fqcr;1
ansible/utils/collection_loader/_collection_finder;from_fqcr;1
ansible/utils/collection_loader/_collection_finder;try_parse_fqcr;1
ansible/utils/collection_loader/_collection_finder;legacy_plugin_dir_to_plugin_type;1
ansible/utils/collection_loader/_collection_finder;is_valid_fqcr;1
ansible/utils/collection_loader/_collection_finder;is_valid_collection_name;1
ansible/utils/collection_loader/_collection_finder;_AnsibleTraversableResources._get_name;2
ansible/utils/collection_loader/_collection_finder;_AnsibleTraversableResources._get_package;2
ansible/utils/collection_loader/_collection_finder;_AnsibleTraversableResources._get_path;2
ansible/utils/collection_loader/_collection_finder;AnsibleCollectionRef.try_parse_fqcr;1
ansible/utils/collection_loader/_collection_finder;__init__;2
ansible/utils/collection_loader/_collection_finder;files;2
ansible/utils/collection_loader/_collection_finder;_validate_args;12
ansible/utils/collection_loader/_collection_finder;_validate_final;4
ansible/utils/collection_loader/_collection_finder;exec_module;3
ansible/utils/collection_loader/_collection_finder;create_module;2
ansible/utils/collection_loader/_collection_finder;load_module;2
ansible/utils/collection_loader/_collection_finder;_get_candidate_paths;2
ansible/utils/collection_loader/_collection_finder;_get_subpackage_search_paths;2
ansible/utils/collection_loader/_collection_finder;_AnsibleCollectionPkgLoaderBase.__repr__;1
ansible/utils/context_objects;from_options;1
ansible/utils/context_objects;__init__;3
ansible/utils/display;Display.display;19
ansible/utils/display;Display.get_deprecation_message;12
ansible/utils/display;Display.banner_cowsay;10
ansible/utils/display;Display.debug;4
ansible/utils/display;Display.verbose;5
ansible/utils/display;Display.deprecated;8
ansible/utils/display;Display.warning;7
ansible/utils/display;Display.banner;15
ansible/utils/display;Display.error;6
ansible/utils/display;Display.do_var_prompt;18
ansible/utils/display;Display._set_column_width;2
ansible/utils/display;FilterBlackList.filter;1
ansible/utils/display;Display.__init__;8
ansible/utils/display;Display.set_queue;1
ansible/utils/display;Display.set_cowsay_info;3
ansible/utils/display;Display.system_warning;1
ansible/utils/display;Display.prompt;1
ansible/utils/display;prompt;1
ansible/utils/display;__init__;2
ansible/utils/display;filter;4
ansible/utils/encrypt;CryptHash.__init__;6
ansible/utils/encrypt;CryptHash._hash;12
ansible/utils/encrypt;PasslibHash.__init__;5
ansible/utils/encrypt;PasslibHash._hash;10
ansible/utils/encrypt;CryptHash._salt;11
ansible/utils/encrypt;CryptHash._ident;4
ansible/utils/encrypt;PasslibHash._clean_ident;6
ansible/utils/encrypt;PasslibHash._clean_salt;5
ansible/utils/encrypt;CryptHash._rounds;2
ansible/utils/encrypt;PasslibHash._clean_rounds;3
ansible/utils/encrypt;__init__;6
ansible/utils/jsonrpc;JsonRpcServer.parse_error;2
ansible/utils/jsonrpc;JsonRpcServer.method_not_found;2
ansible/utils/jsonrpc;JsonRpcServer.invalid_request;2
ansible/utils/jsonrpc;JsonRpcServer.invalid_params;2
ansible/utils/jsonrpc;JsonRpcServer.internal_error;2
ansible/utils/jsonrpc;JsonRpcServer.handle_request;17
ansible/utils/jsonrpc;JsonRpcServer.response;3
ansible/utils/jsonrpc;JsonRpcServer.error;1
ansible/utils/py3compat;_TextEnviron.__getitem__;3
ansible/utils/py3compat;_TextEnviron.__init__;2
ansible/utils/py3compat;__init__;2
ansible/utils/py3compat;__delitem__;2
ansible/utils/py3compat;__getitem__;2
ansible/utils/py3compat;__setitem__;2
ansible/utils/py3compat;__iter__;2
ansible/utils/py3compat;__len__;2
ansible/utils/singleton;Singleton.__call__;2
ansible/utils/singleton;__init__;3
ansible/utils/singleton;__call__;2
ansible/utils/unsafe_proxy;decode;2
ansible/utils/unsafe_proxy;encode;2
ansible/utils/version;SemanticVersion._cmp;26
ansible/utils/version;SemanticVersion.__repr__;1
ansible/utils/version;SemanticVersion.from_loose_version;22
ansible/utils/version;SemanticVersion.parse;5
ansible/utils/version;_Alpha.__ne__;1
ansible/utils/version;_Alpha.__gt__;1
ansible/utils/version;_Alpha.__ge__;1
ansible/utils/version;_Numeric.__ne__;1
ansible/utils/version;_Numeric.__gt__;1
ansible/utils/version;_Numeric.__ge__;1
ansible/utils/version;SemanticVersion.is_stable;3
ansible/utils/version;SemanticVersion.__ne__;1
ansible/utils/version;_Alpha.__eq__;4
ansible/utils/version;_Alpha.__lt__;7
ansible/utils/version;_Numeric.__eq__;4
ansible/utils/version;_Numeric.__lt__;7
ansible/utils/version;SemanticVersion.__init__;1
ansible/utils/version;from_loose_version;1
ansible/utils/version;core;1
ansible/utils/version;is_prerelease;1
ansible/utils/version;is_stable;1
ansible/utils/version;__init__;2
ansible/utils/version;__repr__;2
ansible/utils/version;__eq__;2
ansible/utils/version;__ne__;2
ansible/utils/version;__lt__;2
ansible/utils/version;__le__;2
ansible/utils/version;__gt__;2
ansible/utils/version;__ge__;2
ansible/utils/version;_Alpha.__le__;1
ansible/utils/version;_Numeric.__le__;1
ansible/utils/version;SemanticVersion.__eq__;1
ansible/utils/version;SemanticVersion.__lt__;2
ansible/utils/version;SemanticVersion.__le__;2
ansible/utils/version;SemanticVersion.__gt__;2
ansible/utils/version;SemanticVersion.__ge__;2
ansible/vars/fact_cache;FactCache.__init__;3
ansible/vars/fact_cache;FactCache.__getitem__;2
ansible/vars/fact_cache;FactCache.first_order_merge;2
ansible/vars/fact_cache;__init__;3
ansible/vars/fact_cache;__getitem__;2
ansible/vars/fact_cache;__setitem__;2
ansible/vars/fact_cache;__delitem__;2
ansible/vars/fact_cache;__contains__;2
ansible/vars/fact_cache;__iter__;2
ansible/vars/fact_cache;__len__;2
ansible/vars/fact_cache;keys;2
ansible/vars/hostvars;HostVars.raw_get;2
ansible/vars/hostvars;HostVars.__setstate__;2
ansible/vars/hostvars;HostVars.__getitem__;1
ansible/vars/hostvars;HostVarsVars.__contains__;1
ansible/vars/hostvars;__init__;4
ansible/vars/hostvars;__getitem__;4
ansible/vars/hostvars;__contains__;4
ansible/vars/hostvars;__iter__;4
ansible/vars/hostvars;__len__;4
ansible/vars/hostvars;__repr__;4
ansible/vars/manager;VariableManager.__init__;4
ansible/vars/manager;VariableManager.__setstate__;1
ansible/vars/manager;VariableManager.get_vars;79
ansible/vars/manager;VariableManager._get_magic_variables;18
ansible/vars/manager;VariableManager._get_delegated_vars;39
ansible/vars/manager;VariableManager.set_host_facts;8
ansible/vars/manager;VariableManager.set_nonpersistent_facts;6
ansible/vars/manager;VarsWithSources.__getitem__;1
ansible/vars/manager;VariableManager.set_host_variable;5
ansible/vars/manager;extra_vars;1
ansible/vars/manager;new_vars_with_sources;1
ansible/vars/manager;__init__;2
ansible/vars/manager;__getitem__;2
ansible/vars/manager;__setitem__;2
ansible/vars/manager;__delitem__;2
ansible/vars/manager;__iter__;2
ansible/vars/manager;__len__;2
ansible/vars/manager;__contains__;2
